item_id,has_error,handwriting_style,image_quality,question_sha256,reference_answer_sha256,item_content_sha256,perception_entropy,reasoning_entropy,transcription_correct,grading_correct,n_transcription_parse_failures,n_grading_parse_failures,k_transcription,model_id,transcription_prompt_sha256,grading_prompt_sha256,dataset_id,dataset_revision,dataset_split,selection_seed,source_row_index,alignment_status,in_audit_union,audit_sources,audit_selection_reason
144,False,True,True,8ec3934b0b7b8dac5c819f42916143b3561b435aa494326b06775752c57e1bcb,1696f057a549c4d07db9b05c6ac20ad19c7fe013ff8d383384003b47d51de226,2426c7ebb993cdab6b619dd74416768609b658909aab5569b6f52d7438021348,1.3321790402101223,0.0,False,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
145,True,True,False,fcc00d3322562140670cdfe413d159281279184acb072ca772a694101fc0bb3b,44500a1cbc9da9ed3e512fe640bb35046f1f94ec6434c523a56a86ab67d85af5,a82dcd735be1f1c0e6577be82e3535af17f8b66bf03bb82ab85d51c42ccf33c7,1.3321790402101223,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
146,False,False,False,328f426ea3e71287478e896191285a32910acda779f76c90a8c3535f906a1283,1e1654eaa5d5142997609b635f2c4ad51db3fd816afd453f9d71b9c1039d5dd7,2592f9d3ae3792db077b9c6229a5ca32dadc097fdb86430f183fec225c1882b5,0.9502705392332348,0.6730116670092565,True,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
147,False,True,True,bba35de9d4f853b477333b4bf068c205a726358f15268ba5f5571dcb09ef6057,3f3574fc3b6d1ce3bce9f4837d8879c8a0c3e1fb95adc5c00c2be72f2b32acbc,621ca51483e9ab11d250bdd560c457b370d88ffe4a4f8df53e44f31431fca2a8,0.5004024235381879,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
148,True,True,True,2578eabc2d37cbc0dcd7da05d39f784f6e3ae3a2e75af65ef0d51c36fe33f0ae,9908a7c70d6d5138b5200b4f965993e623116fc7a9b52b21efcad2d2cb0eeb42,9f908312dda32f72263a336cead15a0b1bb0a9e0170b09c09cbaf4948ff35a39,0.6730116670092565,0.6730116670092565,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
149,True,True,True,b875070096812536969e272fbac16d3bfca13195b7541e22f57ae1582e11304b,1f87b268fdf55a5d4652edb70154c41d4f8d3d27a7cb1221c8a7d61d26268a43,db8ad10f6e008fba3358f535b9ce4d17173a7cc8820b8f90011479a200299f64,1.0549201679861442,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
150,True,True,True,bfc2ce3a3c60b30136cc1d868e847a794ded87324363b03f39c48d509a470994,12df564a8e8a1dbc51fe54cb04228aa2529953c000ede620e5c813b4cb0656b7,cdb3e99e5cc59147523b24076718428d92be37ae159e724a1947de643cfa6457,1.3321790402101223,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
151,False,True,True,7663ca49817387bcf7c5e05dc325ad51ffe4a2f79622bbf5df3cc9e3508bc77b,c97be791f19d0050112767729114e73bdcc9d2ea7a56670ae6b68dc492285209,f3a2d05ecd6a759a26e877017a52a85dbd8973f736b5a4577de617aeda2ac1c9,1.6094379124341005,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
152,False,True,True,c6d6ce68d1fcf511eff019af6d38237d54468c1c5beff1cf1a6853a89ad001f3,942073d471040b30264edca7a8f9d17cb09ed07e673acda57a6a7423227d4b69,09b686d008f403c91364aab4d27576bf61dfd2e0bed258555db69b3bebe3b3b1,1.6094379124341005,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
153,True,True,True,534609cb9724eb5d4f3da020e5bd2cc7124c6bdb076a19e46ca64572c440511c,46ed2bd28fdf7d69057f20dc90009155e5c870dc7061ebc4d9f2accecd119345,f70c65d2674aa27c58aa5c6a379ac95c1cf93e93b49a0b5446abc0095ba3f15d,0.0,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
154,False,True,False,87d99d87c6c18e57cda47078194b5ce969f1ebead941419f88235b77117b26b3,e2a99c1c1350cecbf903ed4b21a5b1ec2a9d853d211e1044a52b2a3a563d7c04,b392d8ad67d465dc50bddf39e67084f75d16bffa69f93d9184048276264570f9,0.5004024235381879,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
155,False,True,True,83574d02ded98f00c20746db667ac479fdbfeab55220705ee96c33d26f154611,9b22f21266d8e98a36b3cc3b81b9ceca8ea246a3667f84b05d3b967be688f086,5d842d2702b0f14e060ccf8a972775022cd66f6d948de8947f285d88e1b2aec0,1.6094379124341005,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
156,False,True,True,b671f12489f059141d3ae147c59cea8cc1de88939e58936bf5e5d14ef3251a01,d6af062f1eee83fbfdacbbc9983f0b4a51241ee1cd9eec346b9177edbbb4725d,1e962be1895ab1ae364245c838cdd7c31963b71be1c071dacf08853012a460a9,1.3321790402101223,0.6730116670092565,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
157,False,True,True,d91477cb698a1389dd0871c2e3249d231c1ca08fdd52e864b136df30bb7d23fd,d3465b5eed62267ff5a86f164ed8c98d467fba4853d98f66c305a486cf88c397,ef606ada31d89b0455a3e35865385284d2767fa7fb17327475ee54b673907f14,0.9502705392332348,0.6730116670092565,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
158,False,False,False,821dcafa1e95f50248540ddff5bf411e79c4f5baa9d263d804bcad1375418eca,92c88f7733f8cfe20dcc7732e7ca1da450e66c7c6202d14c6cd5890f5f5d8f4d,90b25e505006feb8a36c476cec8052ccc6a0aaf16769f4a7b77a95d0116cfc2b,0.5004024235381879,0.5004024235381879,True,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
159,True,True,True,44b5f7f18518602b17f3416a7b43a5ce16cc7108d6cfeea776686d447ce4a288,2392012cfff38b0ba6253d09b03781ad6909a59c0c95f535ca2e14ecec1f6d25,fa4ed94b12a5de1410c59de0fdb70ead827c79687ea1d0308671291e33c54889,1.0549201679861442,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
160,False,True,True,41f58eec0d2abe930b3e9bc1bb1b5137dbe0d39495184d0798e753f77754799c,d47fa62308c41342cebe7eaa7d9b6d8bc161c4e5dc70b54c27cf565c0f91659b,e17f9d35b137b768ed9437c827e18245efe8b6b7ba50e7c84cc4f237585627fa,0.5004024235381879,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
161,True,False,False,70ed98f25b2b6589ddeb2c6ae972b67610812e3eedcbd1acc39d82c831abbde9,cf40ec3b940e6ecfbe50b6072f8575fd94e4aad14afc3de5e0684025de934fc5,75d3483d058891095c9a603f6bfc7e22e184f4fb374c94a625700653dd4abd26,1.0549201679861442,0.6730116670092565,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
162,True,True,True,5974f141d39eed295a4b7a4f1771a2bbffbdb65fb45911e9a75d1d757ec35864,680c14f98a80f8f03fbf20dbb44bc55e989dcae5fbc3128658f3e08e574bc216,2785757d98a972b01af93ce44439eea323fb5854c8672ed681cdbb9f4d35af30,1.6094379124341005,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
163,False,True,True,93f0607c91af5d460fe40d2c1df47c8ad63c7d69a20936b29f5b63a6c2a31b15,5882af0cf7fe654c54234f3176765d910454a881aee15684487cac3876e943e7,eb2ec4da72273e1a64616d27170630e5a874b35ce870d24ba58e6a9cf500a9fa,1.6094379124341005,1.0549201679861442,False,False,0,2,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
164,True,True,True,02cf251965493045efba76302c901172330e8a46e55b838454f625e2e38aa055,2b88c8900cd1f480356115d1c7180d96456e401398df6dd273cd7f545c5b763f,d5dc9cb8aa430ec8e3aceea601720f8a7b59e6f64e53a0a20fce768e556c6ed1,0.9502705392332348,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
165,False,True,True,16510407f0cf0e4dea860f6e8665a3e2638936fb2ea61f2a1cff8964cfbf0d16,31c114eee71e3eb44042c33e9806ae37f0f7143e62a473ebebb223545bf6dfcd,32ae26e99a6f25c6e683a3c43d4d79b209d37437cc4e0fa985874ed0a966431c,0.9502705392332348,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
166,False,True,True,2baa46cf2c60fc017c1ee5db7ee661401107d724bce962fc70bb426085f43be5,8cf6475e47567934ca7911ddccb81fa04548e211fb9164dfbfd4cfa013b709e6,23860260234a0a68c21e1fdc193974b27ed8c14bc3e335857c63c85a5b5b36a9,1.3321790402101223,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
167,True,True,True,8c5b217c6764decf2f8e1afb6bf676df7006538e350d536b64dbcfbadc68a0be,a8efefd68f4011fe911763cb9aaaf8b5de169df10517ecd1e6c75b1a633b6f69,da32b53b361a5200e65e53727edfed1e3a4c4acb09201a36fc1dd9c72fff2d91,1.6094379124341005,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
168,False,True,True,00f7ea3d5b9b3d3e26ffce4d7f70c368480f970cecc2babc77e61fca06f56a5b,bc8e19f39362fb391eb88fd36ce5c62420b60f2d7f32aec32d636ce7ba785a90,1908e36bd8715e66707240276f2a77fdbf28e6684131f275b7132efee8c51feb,1.6094379124341005,0.0,False,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
169,True,True,True,2cb6a71a084f045717dff04a2f9153807c15f133ece41a2fc1b542981d78ded9,8d17ff0fa35dfc31cd37ec60242fb4b5447b3e5f4bfde54a02422f56477b938d,795ca8636c096ecde78d14882cf8a504cc4e4bdf6656d3619bc6c1d0e4ce299d,1.3321790402101223,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
170,False,True,False,7d20eaf78a5ae9c18c3a62561960c1726a9d78fe2d17d24e3155700fdb39d77a,706ee1586fc0e0906a40dd7ac55da5e271bb85d748e81ce704aafa77ad6e8a3c,ef00b43496a277d190bcfe433645894483338ccde5883fc8aa8c47437d441cb0,0.5004024235381879,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
171,True,True,True,b78a944e50f3893c76abe31839d6d3bbc3ce0d2f2eab645b1cf2be9b9299af2d,dee7a8f67c2a3e995db056e108604a7d02537e4be63fb16629cca282a68c266f,078d7a375324d706ac2745230e4f50825aeaccb5a4987f95d27baeb5e6f3894c,0.5004024235381879,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
172,True,True,True,04cdc2a67f5c7cdbcef5c537ca6230b31a5cdfc76cb0255ea2a9dedbaab7784a,e77f61a0cc6ea35ebe1b2837b6f8ed9d971bdf12d53d3c4fcc9b83f6802b4089,454d0fbb7bb0bdae9d76b25be66d1b241b408e91fcad6258f999ea1797c498ba,1.3321790402101223,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
173,True,False,False,5baf13f414014d0e7c089930886c858845b3c2c26df522283aa96c1b6b38f754,5e55feb28a05463d4840d07466db43e75c20a662ac59214bf5ace2424c72db83,cd03cf530f161b4576ab5614d0fa5404fe71184bf62ded03cdb3f7b06273edb8,0.5004024235381879,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
174,True,True,True,f8ebbc9c257cddf958c696ccf0af1925d7f5ecd80e38bd0ca581862121fd723c,46caf5a86ad2463d137edc938e1a8b9dde56dc45698cbee7e06ed17b40e55e5f,fe68afe7e789d3c1bb0c99fdabe90a156de74367bb3085d8aba661269b3aef9b,1.0549201679861442,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
175,False,True,True,6a68aa81255ec347e540e577396537e878eeb50e351471afc15278862ef8cc1a,e6750ff6ae2509b4ed1dea665a598b8ca26ee5a958f69a59bb19b3240ad4bb38,fed36efceb517ea0af766cf2a9b75620dbbc80c0b781ca8125138420c3a78022,1.6094379124341005,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
176,True,True,True,abcce7cf563016cfdce70be3dcc4ec7cd7a0af832c66dd9e2f03d688f59c8373,3058a8357f58f1c5ee039cf6c91e1553d09f98ed2c3dbb7497f090817d3a405a,63a98faa9bd6c298d1b9007494624e6ec6535f2fb7c1a01b98bd26e5cf935445,0.0,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
177,True,True,True,6191295f03dc4e75ead6b9977ef3c7350c190e3355372b15abfe0df4e86530e5,ade0620649a4e07f5b2934ec28c0b884ba02d1d0f04def7eb3d799311dab4855,f2b35aa1c1d47bb71c847bd1db7dce6f39193c4c563283dde15d68fb77a4a55a,0.9502705392332348,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
178,False,True,True,20c46c0e89ca627aee97ba2099adc83bed1a77b9faf258b9ac612687f458ac6d,7ec3cb3966d83d7f5390fb12dc06bb4de1d5b81cb140ae52187255f98f7f77f0,2d1b7d9c8cb0a6e46ef9051226b059834c856588c0c827afa76b922111572728,0.0,0.5004024235381879,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
179,False,True,True,edf4e86fd3b7a2180cb281444c9f76ed12cbd4277fa86b3d77a41e0d8cf7c02e,d17c416b076716112f78f950bd342327a34cffa32e9ce7157ec3df1cc0c330c4,8cf48ef46ce73ffe5170723aed10a02772f32740e10d1cec77a48e38bad23f3e,1.6094379124341005,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
180,True,True,True,e4d05a1268e2f879b565c0ebb830e5dc6901cdb83b1bb120b5c36d4df1a66674,afa79e45cddb4fc2aafe9be95fd2b7f4fcf85b91d8bedec5df4556b328562be3,149f574f31179a59a5a4b59569f015764dc7e75a09fb1e8907b006d42b9d78c9,1.3321790402101223,0.6730116670092565,True,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
